bin1 bin2 count p_value
6 3082 33 1.1102230246251565e-16
7 3082 30 1.1102230246251565e-16
8 3082 32 1.1102230246251565e-16
9 3082 37 1.1102230246251565e-16
9 4996 11 5.568734362526584e-11
10 3082 33 1.1102230246251565e-16
11 3082 26 1.1102230246251565e-16
12 3082 33 1.1102230246251565e-16
13 3082 35 1.1102230246251565e-16
14 3082 23 1.1102230246251565e-16
15 3082 19 1.1102230246251565e-16
16 3082 19 1.1102230246251565e-16
17 3082 19 1.1102230246251565e-16
18 3082 20 1.1102230246251565e-16
19 3082 34 1.1102230246251565e-16
20 3082 28 1.1102230246251565e-16
21 3082 28 1.1102230246251565e-16
22 3082 20 1.1102230246251565e-16
23 3082 18 1.1102230246251565e-16
24 3082 28 1.1102230246251565e-16
25 3082 20 1.1102230246251565e-16
26 3082 26 1.1102230246251565e-16
27 3082 17 1.1102230246251565e-16
28 3082 16 1.1102230246251565e-16
29 3082 16 1.1102230246251565e-16
30 3082 21 1.1102230246251565e-16
31 3082 25 1.1102230246251565e-16
32 3082 25 1.1102230246251565e-16
33 1712 10 1.0378146120260112e-09
33 3082 19 1.1102230246251565e-16
34 3082 13 1.2323475573339238e-13
35 2951 12 2.7310376182754226e-12
35 3082 14 5.10702591327572e-15
36 3082 21 1.1102230246251565e-16
37 3082 16 1.1102230246251565e-16
38 3082 16 1.1102230246251565e-16
39 3082 19 1.1102230246251565e-16
40 3082 13 1.2323475573339238e-13
41 3082 16 1.1102230246251565e-16
42 3082 12 2.7310376182754226e-12
43 3082 11 5.568734362526584e-11
44 3082 19 1.1102230246251565e-16
45 3082 15 2.220446049250313e-16
46 3082 14 5.10702591327572e-15
47 3082 17 1.1102230246251565e-16
48 3082 16 1.1102230246251565e-16
49 3082 15 2.220446049250313e-16
50 3082 20 1.1102230246251565e-16
51 3082 15 2.220446049250313e-16
52 3082 10 1.0378146120260112e-09
53 3082 11 5.568734362526584e-11
55 3082 20 1.1102230246251565e-16
56 3082 20 1.1102230246251565e-16
57 3082 15 2.220446049250313e-16
58 3082 13 1.2323475573339238e-13
59 3082 15 2.220446049250313e-16
60 3082 11 5.568734362526584e-11
61 3082 11 5.568734362526584e-11
62 3082 11 5.568734362526584e-11
63 3082 14 5.10702591327572e-15
64 3082 10 1.0378146120260112e-09
67 3082 11 5.568734362526584e-11
68 3082 19 1.1102230246251565e-16
69 3082 11 5.568734362526584e-11
70 3082 15 2.220446049250313e-16
71 3082 16 1.1102230246251565e-16
72 3082 15 2.220446049250313e-16
73 3082 13 1.2323475573339238e-13
74 3082 16 1.1102230246251565e-16
75 3082 12 2.7310376182754226e-12
76 3082 13 1.2323475573339238e-13
78 3082 14 5.10702591327572e-15
80 3082 10 1.0378146120260112e-09
81 3082 13 1.2323475573339238e-13
87 3082 15 2.220446049250313e-16
94 3082 10 1.0378146120260112e-09
106 3082 11 5.568734362526584e-11
110 3082 10 1.0378146120260112e-09
111 4916 19 1.1102230246251565e-16
130 3832 11 5.568734362526584e-11
132 2703 19 1.1102230246251565e-16
160 4659 16 1.1102230246251565e-16
167 585 15 2.220446049250313e-16
180 401 24 1.1102230246251565e-16
180 403 10 1.0378146120260112e-09
180 405 13 1.2323475573339238e-13
180 409 10 1.0378146120260112e-09
180 412 12 2.7310376182754226e-12
180 413 11 5.568734362526584e-11
180 414 12 2.7310376182754226e-12
