chr1	3472788
chr1	3984498
chr1	4126576
chr1	4141410
chr1	4534092
chr1	4772042
chr1	4774458
chr1	4775682
chr1	4792343
chr1	4793498
chr1	4795096
chr1	4797712
chr1	4800895
chr1	4809754
chr1	4832553
chr1	4841200
chr1	4842716
chr1	4847528
chr1	4872912
chr1	4906030
chr1	4924028
chr1	4960520
chr1	5104770
chr1	5124359
chr1	5217702
chr1	5222426
chr1	5250771
chr1	5252152
chr1	6204487
chr1	6272037
chr1	6439436
chr1	6448025
chr1	6988633
chr1	7000615
chr1	7035580
chr1	7037150
chr1	7038203
chr1	7042776
chr1	7058679
chr1	7078674
chr1	7095298
chr1	7111995
chr1	7114747
chr1	7196669
chr1	7290006
chr1	7303656
chr1	7309964
chr1	7442181
chr1	7484549
chr1	7488212
chr1	7492985
chr1	7581725
chr1	7594026
chr1	7661621
chr1	7662344
chr1	8571478
chr1	8572796
chr1	8574585
chr1	8903772
chr1	8906563
chr1	8925957
chr1	8929364
chr1	8931355
chr1	8931950
chr1	8934261
chr1	8935199
chr1	9432861
chr1	9690147
chr1	9691028
chr1	9692032
chr1	9692845
chr1	9933231
chr1	10028134
chr1	10085134
chr1	10161004
chr1	10161606
chr1	10640686
chr1	10790280
chr1	10806693
chr1	10843562
chr1	10868055
chr1	10870664
chr1	10871271
chr1	11087099
chr1	11139983
chr1	11141928
chr1	11266318
chr1	11268514
chr1	11269543
chr1	11320193
chr1	11340990
chr1	11342216
chr1	11385928
chr1	11386683
chr1	11457112
chr1	11489892
chr1	11491401
chr1	11737376
chr1	11738466
chr1	12567475
chr1	12600648
chr1	12682666
chr1	12705843
chr1	12708526
chr1	12724216
chr1	12730817
chr1	12732177
chr1	12733103
chr1	12735356
chr1	12736473
chr1	12737625
chr1	12739303
chr1	12742454
chr1	12743650
chr1	12744914
chr1	12753718
chr1	12801415
chr1	12804337
chr1	13049735
chr1	13059568
chr1	13060597
chr1	13062326
chr1	13064253
chr1	13065115
chr1	13066841
chr1	13070151
chr1	13075673
chr1	13082545
chr1	13086033
chr1	13090557
chr1	13094016
chr1	13096493
chr1	13098208
chr1	13122583
chr1	13136925
chr1	13206646
chr1	13249961
chr1	13362804
chr1	13363567
chr1	13484772
chr1	13579275
chr1	13579737
chr1	13597056
chr1	13648858
chr1	13650432
chr1	13654370
chr1	13655233
chr1	13862167
chr1	13991003
chr1	14282301
chr1	14621884
chr1	14640060
chr1	14640833
chr1	14677929
chr1	14678540
chr1	14732901
chr1	14734366
chr1	14747254
chr1	15781634
chr1	15782494
chr1	15783595
chr1	15795917
chr1	15803631
chr1	15804408
chr1	16092279
chr1	16094940
chr1	16120477
chr1	16646746
chr1	16814128
chr1	16815592
chr1	16859026
chr1	17240605
chr1	17241289
chr1	17677045
chr1	17921924
chr1	17922758
chr1	18259593
chr1	20752067
chr1	20857963
chr1	20899086
chr1	20964646
chr1	21066367
chr1	21208794
chr1	21242997
chr1	21244358
chr1	21246505
chr1	21390476
chr1	22273706
chr1	22367772
chr1	22422902
chr1	22474181
chr1	22526276
chr1	23977492
chr1	25238613
chr1	25367137
chr1	25524023
chr1	25835872
chr1	25944354
chr1	25945452
chr1	28378545
chr1	30035990
chr1	30470344
chr1	30605486
chr1	30905210
chr1	30930958
chr1	30933031
chr1	30956259
chr1	30959793
chr1	30966100
chr1	30994952
chr1	31006896
chr1	31290347
chr1	31290872
chr1	31835306
chr1	33163698
chr1	33328317
chr1	33693031
chr1	33720611
chr1	33782125
chr1	33798692
chr1	33856192
chr1	33856661
chr1	33868419
chr1	33960844
chr1	33978664
chr1	33981270
chr1	33984123
chr1	33996834
chr1	34001799
chr1	34020614
chr1	34031416
chr1	34064597
chr1	34068186
chr1	34076413
chr1	34094478
chr1	34095327
chr1	34097069
chr1	34099466
chr1	34102792
chr1	34105202
chr1	34116070
chr1	34117330
chr1	34122447
chr1	34125734
chr1	34126965
chr1	34131979
chr1	34134481
chr1	34143294
chr1	34148172
chr1	34151348
chr1	34151839
chr1	34154235
chr1	34157475
chr1	34160516
chr1	34163928
chr1	34165445
chr1	34170069
chr1	34173575
chr1	34193749
chr1	34197325
chr1	34207360
chr1	34213282
chr1	34214738
chr1	34221143
chr1	34235171
chr1	34459498
chr1	34490886
chr1	34492157
chr1	34525315
chr1	34900143
chr1	34917023
chr1	35172309
chr1	35276972
chr1	35277783
chr1	35289310
chr1	35882722
chr1	35898518
chr1	35907461
chr1	35938862
chr1	36001126
chr1	36035647
chr1	36038976
chr1	36058410
chr1	36070527
chr1	36099648
chr1	36100604
chr1	36111982
chr1	36113162
chr1	36113874
chr1	36117766
chr1	36142299
chr1	36297507
chr1	36371797
chr1	36372433
chr1	36404335
chr1	36502554
chr1	36637171
chr1	36671674
chr1	36766460
chr1	36826062
chr1	36861235
chr1	36872188
chr1	36887988
chr1	36889507
chr1	36891566
chr1	36892632
chr1	36902294
chr1	36904363
chr1	36913920
chr1	36921798
chr1	36941358
chr1	36950373
chr1	36951440
chr1	36955192
chr1	36956005
chr1	36956761
chr1	36961506
chr1	36976105
chr1	36982822
chr1	36986451
chr1	36996981
chr1	36999084
chr1	37000947
chr1	37044380
chr1	37053671
chr1	37058951
chr1	37061085
chr1	37064432
chr1	37100126
chr1	37157726
chr1	37186645
chr1	37188468
chr1	37269254
chr1	37728134
chr1	37928674
chr1	38053955
chr1	38054695
chr1	38087355
chr1	38111351
chr1	38131207
chr1	38185776
chr1	38678255
chr1	38686236
chr1	38880669
chr1	38926194
chr1	38959167
chr1	39044211
chr1	39044764
chr1	39349273
chr1	39425291
chr1	39487544
chr1	39523589
chr1	39624659
chr1	39634020
chr1	39671791
chr1	39957051
chr1	39960061
chr1	39963764
chr1	39967336
chr1	39980498
chr1	40001561
chr1	40006188
chr1	40414541
chr1	42115266
chr1	43155410
chr1	43528804
chr1	43628441
chr1	43877768
chr1	43990609
chr1	44026276
chr1	44204954
chr1	44669992
chr1	45852105
chr1	45982613
chr1	46706577
chr1	46908020
chr1	46910921
chr1	46913158
chr1	46920373
chr1	46951537
chr1	46973004
chr1	46978695
chr1	46979633
chr1	48708213
chr1	51287472
chr1	51535676
chr1	51536886
chr1	51565641
chr1	51566778
chr1	51593545
chr1	51595161
chr1	51630195
chr1	51679695
chr1	51681935
chr1	51735408
chr1	51799278
chr1	51804409
chr1	51815407
chr1	51936690
chr1	51988538
chr1	52065677
chr1	52289835
chr1	52290559
chr1	52584291
chr1	52687668
chr1	52976045
chr1	53005571
chr1	53006911
chr1	53009871
chr1	53011495
chr1	53267332
chr1	53353718
chr1	53370663
chr1	53638604
chr1	53803203
chr1	53808170
chr1	53814522
chr1	53880685
chr1	53895506
chr1	53924077
chr1	54500484
chr1	54501827
chr1	54541672
chr1	54642395
chr1	54664240
chr1	54734185
chr1	54988094
chr1	55084108
chr1	55084587
chr1	55085935
chr1	55088434
chr1	55133035
chr1	55133975
chr1	55136674
chr1	55141885
chr1	55142586
chr1	55144502
chr1	55150558
chr1	55166661
chr1	55188234
chr1	55190402
chr1	55219787
chr1	55255873
chr1	55957684
chr1	56753924
chr1	56754253
chr1	56995815
chr1	57008975
chr1	57010222
chr1	57350647
chr1	57390910
chr1	57400412
chr1	57426231
chr1	57463479
chr1	57527127
chr1	57532548
chr1	57534178
chr1	57535975
chr1	57669478
chr1	57675621
chr1	57947823
chr1	58046379
chr1	58052558
chr1	58055665
chr1	58086626
chr1	58167288
chr1	58245104
chr1	58416286
chr1	58419255
chr1	58423614
chr1	58425171
chr1	58449773
chr1	58458094
chr1	58461073
chr1	58464599
chr1	58467180
chr1	58467852
chr1	58469488
chr1	58469991
chr1	58475748
chr1	58480770
chr1	58502189
chr1	58514823
chr1	58517768
chr1	58556702
chr1	58561665
chr1	58576452
chr1	58768482
chr1	58770256
chr1	58818337
chr1	58819884
chr1	59015148
chr1	59277691
chr1	59294449
chr1	59313252
chr1	59372226
chr1	59379027
chr1	59433302
chr1	59479647
chr1	59482419
chr1	59483343
chr1	59490502
chr1	59505174
chr1	59513263
chr1	59529532
chr1	59538573
chr1	59539153
chr1	59542205
chr1	59544788
chr1	59704281
chr1	59717255
chr1	59725525
chr1	59727104
chr1	59741421
chr1	59741982
chr1	59749500
chr1	59753971
chr1	59755244
chr1	59757546
chr1	59769183
chr1	59770569
chr1	59773083
chr1	59776040
chr1	59785151
chr1	59786179
chr1	59801627
chr1	59805966
chr1	59820026
chr1	59828369
chr1	59998430
chr1	59999025
chr1	60133156
chr1	60154894
chr1	60237856
chr1	60400268
chr1	60466102
chr1	60466659
chr1	60489209
chr1	60517822
chr1	60599798
chr1	60600509
chr1	60601637
chr1	60623363
chr1	60624244
chr1	60889985
chr1	60906127
chr1	60908190
chr1	60910088
chr1	60912797
chr1	61476648
chr1	62228182
chr1	62444810
chr1	62762665
chr1	62767296
chr1	62780587
chr1	62783711
chr1	62788043
chr1	62789858
chr1	62799452
chr1	62805501
chr1	62806890
chr1	62814721
chr1	62830732
chr1	62841176
chr1	63138717
chr1	63153260
chr1	63154367
chr1	63156891
chr1	63161448
chr1	63162420
chr1	63163357
chr1	63165019
chr1	63166676
chr1	63176061
chr1	63176821
chr1	63181201
chr1	63183517
chr1	63185098
chr1	63186503
chr1	63187436
chr1	63188256
chr1	63192222
chr1	63196473
chr1	63209834
chr1	63223168
chr1	63226748
chr1	63227372
chr1	63229823
chr1	63238118
chr1	63240761
chr1	63241586
chr1	63242643
chr1	63246943
chr1	63248707
chr1	63251437
chr1	63252959
chr1	63254414
chr1	63255758
chr1	63257432
chr1	63260216
chr1	63263358
chr1	63265476
chr1	63289963
chr1	63293783
chr1	63370661
chr1	63477552
chr1	63479308
chr1	63480952
chr1	63488410
chr1	63493018
chr1	63502846
chr1	63505121
chr1	63991561
chr1	64167842
chr1	64168726
chr1	64272901
chr1	64342284
chr1	64346096
