chr1	3521942
chr1	3661057
chr1	3842710
chr1	4483581
chr1	4487246
chr1	4561765
chr1	4678497
chr1	4775682
chr1	4797706
chr1	4842165
chr1	4848508
chr1	5009630
chr1	5013772
chr1	5073301
chr1	5099701
chr1	5578723
chr1	5907176
chr1	6204335
chr1	6349189
chr1	6373133
chr1	6431284
chr1	6906970
chr1	7078624
chr1	7196732
chr1	7262108
chr1	7387895
chr1	8401172
chr1	8927133
chr1	8929116
chr1	9289918
chr1	9535658
chr1	9538262
chr1	9690149
chr1	9738368
chr1	9758940
chr1	9788616
chr1	9838688
chr1	9899062
chr1	9933160
chr1	9957886
chr1	9999166
chr1	10027915
chr1	10223027
chr1	10795594
chr1	10983960
chr1	11319752
chr1	11404139
chr1	12683067
chr1	12708540
chr1	12798582
chr1	12826208
chr1	12855225
chr1	12982665
chr1	13005316
chr1	13060916
chr1	13062319
chr1	13066244
chr1	13070304
chr1	13086088
chr1	13094022
chr1	13114548
chr1	13116486
chr1	13362814
chr1	13416811
chr1	13579743
chr1	13650229
chr1	14075279
chr1	14300039
chr1	14497156
chr1	14745371
chr1	14908863
chr1	15277082
chr1	15795867
chr1	15882959
chr1	16083155
chr1	16093905
chr1	16508797
chr1	16608762
chr1	16646840
chr1	16655419
chr1	16678735
chr1	17087539
chr1	17135570
chr1	17717774
chr1	18048845
chr1	18068745
chr1	18527880
chr1	18649147
chr1	19094484
chr1	19199996
chr1	19224216
chr1	19224990
chr1	19226776
chr1	19231571
chr1	19439989
chr1	20422342
chr1	20468218
chr1	20734371
chr1	20777001
chr1	20810242
chr1	20881043
chr1	20925348
chr1	20941877
chr1	21069135
chr1	21156653
chr1	21208800
chr1	21952015
chr1	22540255
chr1	22813088
chr1	23263346
chr1	23389457
chr1	23769260
chr1	23928941
chr1	23966378
chr1	23975235
chr1	24012330
chr1	24083090
chr1	24107544
chr1	24593807
chr1	24685862
chr1	25887405
chr1	27089435
chr1	29952034
chr1	30930954
chr1	31005666
chr1	32229787
chr1	33693475
chr1	33694723
chr1	33726841
chr1	33777259
chr1	33814821
chr1	33870885
chr1	33940630
chr1	33960816
chr1	33965211
chr1	33984123
chr1	34002154
chr1	34063348
chr1	34068782
chr1	34125538
chr1	34127303
chr1	34131971
chr1	34134445
chr1	34160525
chr1	34163952
chr1	34165415
chr1	34171304
chr1	34196598
chr1	34234880
chr1	34293221
chr1	34491910
chr1	34496459
chr1	34516404
chr1	34529777
chr1	34542388
chr1	34555973
chr1	34567698
chr1	34593950
chr1	34636346
chr1	34692765
chr1	34735244
chr1	34807736
chr1	34858760
chr1	34862989
chr1	34899394
chr1	34906913
chr1	34987413
chr1	35882731
chr1	36067993
chr1	36121767
chr1	36126235
chr1	36301006
chr1	36326301
chr1	36360284
chr1	36364764
chr1	36371810
chr1	36426245
chr1	36501955
chr1	36528764
chr1	36569850
chr1	36589039
chr1	36603744
chr1	36613909
chr1	36637042
chr1	36739674
chr1	36748852
chr1	36766432
chr1	36827730
chr1	36841849
chr1	36995776
chr1	37000627
chr1	37041549
chr1	37086273
chr1	37099256
chr1	37157737
chr1	37243806
chr1	37303674
chr1	37357266
chr1	37458853
chr1	37486767
chr1	37598181
chr1	37776377
chr1	37922311
chr1	37947132
chr1	37980253
chr1	38053913
chr1	38185802
chr1	38267273
chr1	38677683
chr1	38683435
chr1	38892768
chr1	38954463
chr1	39044962
chr1	39250927
chr1	39402322
chr1	39419018
chr1	39425301
chr1	39535146
chr1	39633970
chr1	39654841
chr1	39707671
chr1	39777646
chr1	39958406
chr1	39964043
chr1	39974997
chr1	39980490
chr1	39992661
chr1	39993246
chr1	40323560
chr1	40382909
chr1	40738204
chr1	40847367
chr1	42548637
chr1	42741405
chr1	42743834
chr1	42752681
chr1	42770250
chr1	42908279
chr1	43010453
chr1	43148987
chr1	43155408
chr1	43220575
chr1	43503317
chr1	43787539
chr1	43884484
chr1	43939474
chr1	43990625
chr1	44092168
chr1	44099302
chr1	44158578
chr1	44175505
chr1	44204520
chr1	44255841
chr1	44608632
chr1	45825641
chr1	45852672
chr1	45982654
chr1	46123816
chr1	46482547
chr1	46506578
chr1	46909572
chr1	46951104
chr1	47238147
chr1	49991760
chr1	50984521
chr1	51515932
chr1	51535624
chr1	51681085
chr1	51803864
chr1	51972465
chr1	52065563
chr1	52104011
chr1	52170480
chr1	52176453
chr1	52215498
chr1	52223856
chr1	52288953
chr1	52488512
chr1	52556708
chr1	52687657
chr1	52784102
chr1	52874476
chr1	52902044
chr1	53006943
chr1	53009867
chr1	53244160
chr1	53353730
chr1	53370649
chr1	53409268
chr1	53626254
chr1	53670371
chr1	53763485
chr1	53841512
chr1	54251201
chr1	54307896
chr1	54495473
chr1	54614390
chr1	54982744
chr1	55084132
chr1	55109201
chr1	55142888
chr1	55143988
chr1	55188638
chr1	55283287
chr1	55292194
chr1	55294367
chr1	55420495
chr1	55463124
chr1	55554721
chr1	56771606
chr1	57012801
chr1	57026591
chr1	57029619
chr1	57034300
chr1	57041514
chr1	57434791
chr1	57463908
chr1	57832498
chr1	58026445
chr1	58053189
chr1	58086634
chr1	58415941
chr1	58419260
chr1	58449500
chr1	58480795
chr1	58502187
chr1	58561454
chr1	58642816
chr1	58709522
chr1	58768467
chr1	58770292
chr1	58852655
chr1	59030003
chr1	59293719
chr1	59310547
chr1	59390190
chr1	59507886
chr1	59540036
chr1	59544781
chr1	59573144
chr1	59660839
chr1	59663625
chr1	59727847
chr1	59741969
chr1	59745178
chr1	59755875
chr1	59820042
chr1	59970823
chr1	60099586
chr1	60154413
chr1	60237847
chr1	60400266
chr1	60467049
chr1	60624010
chr1	60683076
chr1	61476108
chr1	61555117
chr1	61685763
chr1	62707649
chr1	62749521
chr1	62753435
chr1	62785185
chr1	62807424
chr1	62819808
chr1	62842451
chr1	62931568
chr1	63153291
chr1	63154354
chr1	63157537
chr1	63159582
chr1	63176830
chr1	63186727
chr1	63224084
chr1	63247029
chr1	63260182
chr1	63293794
chr1	63294820
chr1	63320437
chr1	63356496
chr1	63661199
chr1	63777359
chr1	64058551
chr1	64125546
chr1	64168743
chr1	64272886
chr1	64351930
